9.013025, 0.064335, 0.403489, 0.459535
9.029869, 0.070728, 0.405353, 0.461628
9.063723, 0.080510, 0.411395, 0.459767
9.072140, 0.089998, 0.413581, 0.456628
9.089771, 0.103180, 0.421252, 0.458023
9.126989, 0.129129, 0.424372, 0.455465
9.134212, 0.147067, 0.423199, 0.457326
9.138052, 0.167490, 0.423780, 0.460116
9.151448, 0.169837, 0.425575, 0.457907
9.171318, 0.174299, 0.435300, 0.456977
9.188336, 0.175162, 0.441292, 0.457209
9.208422, 0.173858, 0.452722, 0.458023
9.241990, 0.168865, 0.485868, 0.458256
9.251655, 0.182298, 0.497370, 0.456744
9.277463, 0.190774, 0.523302, 0.457326
9.303078, 0.191268, 0.561806, 0.461163
9.321759, 0.202830, 0.577036, 0.457907
9.328642, 0.221730, 0.600698, 0.456628
9.343330, 0.239191, 0.630470, 0.460116
9.369532, 0.239832, 0.654056, 0.458605
9.372140, 0.263605, 0.670346, 0.457326
9.376864, 0.280531, 0.681595, 0.455349
9.380458, 0.308180, 0.697866, 0.458488
9.420703, 0.310153, 0.735135, 0.459419
9.439413, 0.324860, 0.744348, 0.458372
9.444432, 0.331665, 0.748674, 0.460930
9.447202, 0.349472, 0.751921, 0.462209
9.452839, 0.370413, 0.753863, 0.460233
9.464825, 0.392160, 0.762724, 0.458953
9.476509, 0.413511, 0.773386, 0.458372
9.481107, 0.427864, 0.777736, 0.459419
9.472071, 0.456748, 0.776280, 0.462093
9.488000, 0.472793, 0.792595, 0.461163
9.497887, 0.490813, 0.799627, 0.460581
9.535370, 0.506744, 0.819687, 0.460349
9.574306, 0.517181, 0.838373, 0.461163
9.593157, 0.526685, 0.845172, 0.460116
9.609838, 0.540962, 0.854236, 0.458953
9.596422, 0.549251, 0.855009, 0.458488
9.602274, 0.571149, 0.868087, 0.458837
9.609903, 0.588026, 0.871471, 0.461395
9.603579, 0.611573, 0.872009, 0.464767
9.604633, 0.636910, 0.876803, 0.459884
9.622320, 0.640952, 0.891690, 0.459186
9.665374, 0.665125, 0.916893, 0.460698
9.685847, 0.677611, 0.938462, 0.460814
9.697020, 0.690329, 0.945640, 0.459535
9.690625, 0.714611, 0.961913, 0.459767
9.697649, 0.721323, 0.982478, 0.460581
9.733967, 0.738076, 1.006931, 0.462093
9.736070, 0.736983, 1.021743, 0.461860
9.736189, 0.752984, 1.029804, 0.459070
9.727749, 0.777058, 1.044623, 0.457326
9.710347, 0.798421, 1.039681, 0.459302
9.735550, 0.814074, 1.084913, 0.462093
9.735450, 0.842611, 1.095300, 0.459651
9.737826, 0.857753, 1.108155, 0.463023
9.724200, 0.877816, 1.121975, 0.462558
9.740229, 0.902535, 1.155496, 0.459651
9.746683, 0.922678, 1.167295, 0.459651
9.764333, 0.928684, 1.185697, 0.461628
9.763261, 0.949116, 1.233015, 0.462326
9.773007, 0.972176, 1.254138, 0.462093
9.792874, 0.988002, 1.278018, 0.460465
9.760309, 1.021898, 1.285811, 0.458140
9.753561, 1.039379, 1.292104, 0.457442
9.772459, 1.066506, 1.330677, 0.460349
9.778955, 1.084669, 1.359516, 0.461628
9.783289, 1.099615, 1.363495, 0.461163
9.788506, 1.112168, 1.363734, 0.462093
9.790828, 1.127603, 1.364360, 0.459651
9.800192, 1.154005, 1.370521, 0.459419
9.793742, 1.186048, 1.373390, 0.465233
9.786199, 1.216084, 1.371243, 0.461744
9.781011, 1.234453, 1.371574, 0.462093
9.770582, 1.259629, 1.371828, 0.466744
9.774897, 1.276289, 1.372809, 0.463372
9.773544, 1.290857, 1.373487, 0.463488
9.769588, 1.310823, 1.369724, 0.466047
9.799008, 1.313131, 1.416923, 0.464186
9.828941, 1.325385, 1.422377, 0.462442
9.842494, 1.335580, 1.427939, 0.464186
9.849874, 1.347139, 1.432754, 0.467442
9.848529, 1.353831, 1.433393, 0.463721
9.853633, 1.375436, 1.428783, 0.463023
9.848816, 1.395999, 1.428831, 0.463837
9.837439, 1.419692, 1.426245, 0.466395
9.839312, 1.430784, 1.429875, 0.465116
9.846712, 1.450875, 1.436777, 0.464419
9.845695, 1.478401, 1.438011, 0.465698
9.843306, 1.498572, 1.436790, 0.468140
9.840470, 1.520458, 1.437564, 0.463605
9.821225, 1.548251, 1.436529, 0.464419
9.823102, 1.574312, 1.441227, 0.467791
9.815908, 1.594858, 1.455214, 0.463256
9.804977, 1.616263, 1.451270, 0.463953
9.808859, 1.633547, 1.455575, 0.466395
9.818471, 1.655074, 1.468323, 0.467558
9.824185, 1.671818, 1.471284, 0.465581
9.822528, 1.689552, 1.471168, 0.464302
9.820336, 1.708285, 1.471969, 0.464186
9.822539, 1.736603, 1.478388, 0.466279
9.833553, 1.756966, 1.481761, 0.465930
9.829549, 1.776874, 1.481730, 0.463605
9.827971, 1.793643, 1.481751, 0.464419
9.829378, 1.812980, 1.479375, 0.466860
9.829069, 1.826736, 1.496162, 0.461628
9.828353, 1.842575, 1.500607, 0.460930
9.830085, 1.857505, 1.500397, 0.464070
9.837979, 1.869444, 1.503154, 0.462791
9.841090, 1.890871, 1.510616, 0.460465
9.835906, 1.914883, 1.511277, 0.463605
9.832198, 1.931736, 1.509794, 0.466395
9.819372, 1.955139, 1.507454, 0.461628
9.816139, 1.970695, 1.504198, 0.463488
9.812197, 1.979212, 1.503749, 0.463721
9.810778, 2.008342, 1.510820, 0.461860
9.807742, 2.024975, 1.518172, 0.462326
9.794333, 2.038782, 1.510385, 0.462558
9.796777, 2.070866, 1.517367, 0.463953
9.812806, 2.102885, 1.534354, 0.463721
9.828858, 2.131900, 1.541483, 0.460465
9.828674, 2.159046, 1.541885, 0.458837
9.812456, 2.185915, 1.528949, 0.462442
9.796133, 2.202733, 1.522984, 0.461395
9.801385, 2.236275, 1.540347, 0.459186
9.807750, 2.259471, 1.542440, 0.461628
9.793615, 2.296850, 1.537594, 0.464419
9.802256, 2.337676, 1.549930, 0.461279
9.784958, 2.362083, 1.528340, 0.459302
9.785337, 2.401865, 1.548424, 0.460581
9.791106, 2.438175, 1.550775, 0.460465
9.783741, 2.467205, 1.554806, 0.459884
9.767850, 2.490307, 1.538318, 0.460581
9.769789, 2.500170, 1.555909, 0.461163
9.786656, 2.506434, 1.578960, 0.460698
9.798839, 2.506177, 1.584798, 0.459767
9.779000, 2.530472, 1.551565, 0.456977
9.766244, 2.555538, 1.531000, 0.457093
9.758966, 2.576637, 1.527919, 0.461279
9.771378, 2.598354, 1.545589, 0.457442
9.773703, 2.628918, 1.547986, 0.459419
9.782365, 2.654391, 1.551161, 0.464535
9.779400, 2.679459, 1.535013, 0.460465
9.781399, 2.708938, 1.549687, 0.459070
9.776410, 2.733978, 1.540559, 0.463605
9.780553, 2.755395, 1.547013, 0.459535
9.778604, 2.773705, 1.543786, 0.460698
9.794674, 2.793989, 1.551759, 0.465349
9.797950, 2.818670, 1.551172, 0.465465
9.793311, 2.835167, 1.540341, 0.461977
9.797841, 2.850651, 1.550194, 0.463023
9.801463, 2.871974, 1.552328, 0.467093
9.806462, 2.897663, 1.553242, 0.462674
9.813121, 2.916957, 1.556729, 0.463023
9.812630, 2.944491, 1.555256, 0.465930
9.811732, 2.963401, 1.549490, 0.467209
9.819999, 2.982226, 1.557619, 0.464186
9.821546, 3.008947, 1.556628, 0.462326
9.824398, 3.035387, 1.557860, 0.464070
9.832572, 3.065583, 1.561979, 0.466047
9.834242, 3.081470, 1.563785, 0.462326
9.834162, 3.099417, 1.563009, 0.463488
9.830790, 3.113976, 1.562336, 0.466977
9.830076, 3.133618, 1.562606, 0.468605
9.828303, 3.150200, 1.561159, 0.463256
9.821287, 3.172445, 1.539720, 0.464302
9.818794, 3.190828, 1.539200, 0.467209
9.824887, 3.220197, 1.545442, 0.463372
9.823628, 3.243834, 1.536684, 0.464535
9.831373, 3.266889, 1.545405, 0.466860
9.835981, 3.288626, 1.546905, 0.468605
9.833722, 3.305251, 1.540193, 0.464535
9.839579, 3.326618, 1.547899, 0.463256
9.841237, 3.348032, 1.549527, 0.466279
9.844495, 3.371891, 1.549428, 0.464302
9.839760, 3.388143, 1.541292, 0.463721
9.835715, 3.406560, 1.541383, 0.465116
9.848701, 3.418960, 1.550033, 0.469070
9.828336, 3.440924, 1.512070, 0.468023
9.833426, 3.465433, 1.530334, 0.463140
9.832976, 3.499304, 1.529861, 0.464070
9.826964, 3.526766, 1.528243, 0.467326
9.812439, 3.546137, 1.515120, 0.462674
9.803064, 3.569544, 1.511282, 0.463605
9.815378, 3.587620, 1.526141, 0.466279
9.818300, 3.604327, 1.528310, 0.467674
9.815805, 3.623927, 1.526710, 0.464419
9.806221, 3.642041, 1.510185, 0.460698
9.808127, 3.658671, 1.525140, 0.463953
9.812182, 3.682836, 1.525377, 0.466512
9.813334, 3.699215, 1.526867, 0.462791
9.812736, 3.715680, 1.526819, 0.463953
9.820061, 3.746165, 1.529338, 0.467558
9.832893, 3.779930, 1.520895, 0.468372
9.839686, 3.813016, 1.526078, 0.462907
9.842776, 3.837914, 1.529360, 0.463256
9.847075, 3.862725, 1.528509, 0.465814
9.829736, 3.889449, 1.517125, 0.460698
9.836449, 3.916724, 1.528002, 0.462558
9.849433, 3.939596, 1.533526, 0.467791
9.838260, 3.955830, 1.519889, 0.464651
9.838959, 3.974288, 1.529965, 0.461744
9.834067, 3.988104, 1.513697, 0.464302
9.842186, 4.000372, 1.529014, 0.465349
9.837837, 4.019011, 1.517128, 0.462209
9.839221, 4.031490, 1.520240, 0.462907
9.849763, 4.049391, 1.533063, 0.466279
9.859473, 4.062663, 1.537311, 0.467791
9.867088, 4.086512, 1.534524, 0.462791
9.877846, 4.116965, 1.530741, 0.462326
9.870574, 4.142881, 1.514461, 0.465930
9.888879, 4.168922, 1.530849, 0.463023
9.883838, 4.189736, 1.521021, 0.461395
9.888176, 4.214547, 1.534692, 0.464419
9.892917, 4.234659, 1.535333, 0.467093
9.889478, 4.257880, 1.535294, 0.462907
9.895507, 4.279939, 1.537528, 0.463256
9.900688, 4.294547, 1.543662, 0.466163
9.903522, 4.317051, 1.542507, 0.466977
9.900248, 4.316189, 1.540464, 0.462791
9.904256, 4.321902, 1.546116, 0.465465
9.872723, 4.340464, 1.502481, 0.464767
9.860562, 4.354122, 1.511029, 0.468721
9.847594, 4.392871, 1.505631, 0.463140
9.852365, 4.414841, 1.510493, 0.465814
9.849337, 4.449391, 1.510727, 0.466744
9.860124, 4.482535, 1.505246, 0.461744
9.862410, 4.508464, 1.507486, 0.462326
9.862626, 4.535861, 1.510150, 0.466628
9.868380, 4.562463, 1.509845, 0.467093
9.861557, 4.582144, 1.497014, 0.462907
9.866550, 4.606506, 1.512265, 0.463140
9.866956, 4.629654, 1.513590, 0.466628
9.854010, 4.651099, 1.496067, 0.462209
9.867257, 4.674342, 1.513106, 0.463256
9.878010, 4.697945, 1.519562, 0.468372
9.871847, 4.709788, 1.517268, 0.469302
9.881232, 4.737404, 1.515390, 0.465465
9.894206, 4.759464, 1.519812, 0.463837
9.897014, 4.784914, 1.523755, 0.465116
9.890466, 4.805587, 1.517657, 0.467907
9.895070, 4.821499, 1.524101, 0.462209
9.890106, 4.835507, 1.511914, 0.464186
9.894249, 4.857817, 1.525087, 0.467326
9.894094, 4.875705, 1.526751, 0.466395
9.888675, 4.890791, 1.521997, 0.462674
9.894165, 4.903364, 1.528083, 0.465465
9.886323, 4.919201, 1.520165, 0.463837
9.880022, 4.944895, 1.500609, 0.462558
9.884118, 4.967254, 1.510527, 0.465233
9.885910, 4.982215, 1.511407, 0.469651
9.886844, 5.001879, 1.520900, 0.469186
9.885355, 5.022237, 1.514145, 0.465930
9.890843, 5.043826, 1.528713, 0.463953
9.888726, 5.058930, 1.524873, 0.465116
9.886220, 5.078698, 1.522204, 0.468140
9.902314, 5.105758, 1.551279, 0.463256
9.914209, 5.137624, 1.555046, 0.464302
9.920698, 5.160483, 1.557617, 0.468372
9.920093, 5.177131, 1.548148, 0.468023
9.904056, 5.206173, 1.516076, 0.463140
9.891137, 5.237556, 1.511449, 0.466279
9.881031, 5.261173, 1.509783, 0.468023
9.878321, 5.276483, 1.506474, 0.464302
9.872207, 5.302124, 1.505874, 0.465349
9.867770, 5.324569, 1.502744, 0.468140
9.872605, 5.355597, 1.516832, 0.470116
9.878198, 5.379489, 1.521565, 0.466744
9.871535, 5.395696, 1.509483, 0.463837
9.878431, 5.417492, 1.527384, 0.466279
9.866068, 5.432743, 1.501544, 0.468605
9.873113, 5.453140, 1.520980, 0.464651
9.876118, 5.471269, 1.519451, 0.464767
9.867736, 5.490792, 1.503817, 0.467791
9.861823, 5.504462, 1.504406, 0.470581
9.857812, 5.516886, 1.502302, 0.465814
9.854307, 5.533269, 1.499671, 0.464186
9.860208, 5.560766, 1.523117, 0.466512
9.869664, 5.585117, 1.533964, 0.468256
9.876079, 5.610453, 1.538690, 0.465465
9.876609, 5.631769, 1.540218, 0.465930
9.871432, 5.650902, 1.529260, 0.468953
9.872916, 5.666796, 1.527156, 0.471047
9.881886, 5.689090, 1.539035, 0.465930
9.879962, 5.706493, 1.533619, 0.465698
9.881145, 5.721311, 1.528990, 0.468837
9.874788, 5.753700, 1.499264, 0.470349
9.870785, 5.777789, 1.492816, 0.467442
9.871106, 5.797403, 1.494576, 0.468256
9.871595, 5.823395, 1.502434, 0.468837
9.882731, 5.843575, 1.503199, 0.471279
9.885207, 5.859089, 1.484471, 0.466860
9.883129, 5.868110, 1.481999, 0.466047
9.887407, 5.894060, 1.455364, 0.470000
9.891800, 5.922243, 1.462325, 0.469651
9.899387, 5.942772, 1.464361, 0.467907
9.901623, 5.965924, 1.462672, 0.469884
9.911538, 5.983178, 1.472766, 0.472209
9.916066, 6.002916, 1.472689, 0.465930
9.918414, 6.021819, 1.475184, 0.466512
9.922989, 6.039977, 1.463393, 0.470698
9.918448, 6.053690, 1.467108, 0.467907
9.918105, 6.072665, 1.466796, 0.467907
9.922151, 6.087502, 1.480450, 0.468023
9.922783, 6.109807, 1.480297, 0.468721
9.926475, 6.136180, 1.452140, 0.466163
9.930425, 6.162086, 1.453665, 0.463605
9.930094, 6.190064, 1.457932, 0.463953
9.936309, 6.217594, 1.470747, 0.467791
9.936563, 6.242694, 1.475835, 0.468721
9.942005, 6.273556, 1.487449, 0.465465
9.948213, 6.305748, 1.504180, 0.465465
9.942286, 6.320462, 1.478142, 0.468953
9.943208, 6.347498, 1.508736, 0.463140
9.936038, 6.363597, 1.503295, 0.462442
9.931666, 6.387083, 1.513154, 0.466163
9.936782, 6.411473, 1.587558, 0.462442
9.939323, 6.429259, 1.595518, 0.463256
9.945223, 6.446196, 1.601155, 0.465581
9.942434, 6.463397, 1.607293, 0.464419
9.938881, 6.479683, 1.614772, 0.461628
9.929698, 6.502931, 1.622263, 0.460698
9.927428, 6.522958, 1.629413, 0.461163
9.928426, 6.546599, 1.647142, 0.463140
9.923992, 6.572330, 1.650053, 0.465930
9.917953, 6.595489, 1.656871, 0.463140
9.903807, 6.612527, 1.652573, 0.462674
9.900181, 6.635181, 1.661879, 0.463953
9.899364, 6.654561, 1.667459, 0.459302
9.892744, 6.680452, 1.674442, 0.461047
9.881903, 6.701924, 1.678382, 0.465465
9.883110, 6.723904, 1.686998, 0.462907
9.879168, 6.745425, 1.694879, 0.462674
9.871673, 6.767814, 1.699450, 0.464186
9.865695, 6.786746, 1.703516, 0.464651
9.862865, 6.802083, 1.709328, 0.462209
9.854470, 6.818809, 1.712204, 0.461744
9.846223, 6.834601, 1.715544, 0.462209
9.840348, 6.852159, 1.722800, 0.464651
9.839543, 6.873030, 1.734572, 0.466279
9.833395, 6.893722, 1.738618, 0.464186
9.823519, 6.912726, 1.744116, 0.461860
9.816984, 6.932961, 1.750768, 0.465233
9.807184, 6.951501, 1.753679, 0.461628
9.801694, 6.969012, 1.761855, 0.461628
9.800401, 6.984166, 1.764874, 0.465698
9.794391, 7.000860, 1.771915, 0.467558
9.791295, 7.017592, 1.780600, 0.464535
9.784324, 7.036001, 1.787491, 0.464186
9.770415, 7.057360, 1.790760, 0.464651
9.761663, 7.072340, 1.793829, 0.464186
9.750037, 7.088295, 1.797163, 0.463953
9.745317, 7.101988, 1.801637, 0.463488
9.737676, 7.120110, 1.811394, 0.464186
9.734913, 7.151802, 1.792027, 0.468953
9.731465, 7.177969, 1.799996, 0.466860
9.727518, 7.206776, 1.813038, 0.463140
9.722767, 7.231246, 1.824205, 0.464535
9.706262, 7.251125, 1.830916, 0.466977
9.695092, 7.270774, 1.835406, 0.464651
9.685920, 7.291132, 1.844301, 0.465465
9.674597, 7.308846, 1.850049, 0.466163
9.659714, 7.327251, 1.851934, 0.469651
9.644013, 7.341662, 1.851654, 0.466628
9.627385, 7.358409, 1.855755, 0.464651
9.613512, 7.376818, 1.862286, 0.468256
9.602335, 7.390626, 1.868236, 0.470000
9.608966, 7.417029, 1.864795, 0.467209
9.603043, 7.441089, 1.878330, 0.468023
9.593571, 7.463200, 1.891401, 0.471512
9.589084, 7.479012, 1.900687, 0.468488
9.577532, 7.494080, 1.908577, 0.466628
9.561839, 7.509856, 1.913808, 0.467209
9.542917, 7.524912, 1.917655, 0.469070
9.552725, 7.551576, 1.923582, 0.471395
9.547659, 7.577162, 1.941018, 0.467674
9.541116, 7.592386, 1.950120, 0.466744
9.526936, 7.607943, 1.958331, 0.470000
9.510701, 7.623505, 1.965778, 0.468256
9.504910, 7.657019, 1.978838, 0.466512
9.496886, 7.678889, 1.991738, 0.468372
9.486622, 7.694704, 2.003068, 0.472209
9.475469, 7.708334, 2.008428, 0.469419
9.459897, 7.726084, 2.022889, 0.469419
9.453958, 7.741221, 2.031800, 0.469186
9.433813, 7.753638, 2.039330, 0.470233
9.421122, 7.768441, 2.041431, 0.469767
9.402370, 7.783667, 2.048571, 0.465930
9.387421, 7.799129, 2.057750, 0.468140
9.380701, 7.808809, 2.066067, 0.471744
9.366434, 7.828290, 2.072123, 0.467093
9.357484, 7.839799, 2.078798, 0.466744
9.340863, 7.858935, 2.085719, 0.469535
9.344805, 7.876628, 2.092635, 0.466977
9.334439, 7.891685, 2.097023, 0.466512
9.315259, 7.908265, 2.105563, 0.467907
9.292409, 7.941417, 2.131754, 0.470698
9.273791, 7.962379, 2.144398, 0.469651
9.254346, 7.977387, 2.148172, 0.467209
9.249032, 7.989831, 2.168556, 0.465116
9.241832, 8.007662, 2.183600, 0.467791
9.233966, 8.019020, 2.188570, 0.469186
9.216598, 8.030219, 2.194538, 0.466163
9.205754, 8.042017, 2.203785, 0.467674
9.191617, 8.062204, 2.224079, 0.469186
9.177197, 8.082560, 2.237451, 0.465116
9.163898, 8.098968, 2.252885, 0.464419
9.139598, 8.119753, 2.266446, 0.466163
9.118313, 8.138515, 2.274826, 0.468256
9.109082, 8.148894, 2.294927, 0.468023
9.110943, 8.158562, 2.301613, 0.466512
9.099997, 8.178101, 2.327479, 0.467326
9.069630, 8.191298, 2.337360, 0.468837
9.065292, 8.202594, 2.346055, 0.466395
9.052423, 8.217280, 2.364061, 0.464651
9.038868, 8.234583, 2.370674, 0.469419
9.050593, 8.239505, 2.375165, 0.472209
9.032638, 8.252164, 2.378831, 0.468372
9.026120, 8.265711, 2.389237, 0.468140
9.037089, 8.280936, 2.417103, 0.468372
9.048087, 8.294846, 2.425970, 0.467791
9.019517, 8.313062, 2.437725, 0.466512
9.009105, 8.320940, 2.439851, 0.464070
9.004267, 8.330403, 2.446586, 0.465233
9.000749, 8.349724, 2.461433, 0.469767
8.996994, 8.357240, 2.467612, 0.467558
9.006056, 8.374757, 2.474175, 0.466279
8.982514, 8.386754, 2.479978, 0.468721
8.942595, 8.402964, 2.490238, 0.467791
8.964204, 8.416000, 2.495472, 0.465698
8.952278, 8.428860, 2.506206, 0.467558
8.918939, 8.444449, 2.518135, 0.471977
8.872099, 8.454547, 2.521443, 0.470000
8.828802, 8.462868, 2.529331, 0.467209
8.830769, 8.475307, 2.540035, 0.464767
8.809533, 8.489841, 2.555355, 0.465349
8.777636, 8.508134, 2.566434, 0.464535
8.759320, 8.520109, 2.574028, 0.461395
8.770461, 8.531184, 2.579797, 0.463721
8.740515, 8.541144, 2.592219, 0.468023
8.710251, 8.539357, 2.603170, 0.464884
8.680543, 8.548763, 2.613062, 0.463721
8.618115, 8.560517, 2.621692, 0.466279
8.633666, 8.572163, 2.626202, 0.465581
8.595438, 8.582237, 2.632774, 0.464302
8.576743, 8.592670, 2.638903, 0.464651
8.544856, 8.608729, 2.656820, 0.465930
8.505995, 8.624603, 2.663504, 0.465698
8.483268, 8.633391, 2.667254, 0.465233
8.436977, 8.642415, 2.672706, 0.462791
8.421966, 8.651163, 2.675259, 0.461512
8.401423, 8.663319, 2.682652, 0.462907
8.396537, 8.679213, 2.686214, 0.464070
8.368874, 8.683588, 2.689974, 0.461512
8.390765, 8.687653, 2.692205, 0.463140
8.372783, 8.695569, 2.696878, 0.465349
8.345378, 8.700455, 2.702479, 0.461512
8.367653, 8.703107, 2.702615, 0.462326
8.268238, 8.711724, 2.711891, 0.466977
8.236778, 8.723623, 2.722364, 0.463256
8.225641, 8.728590, 2.726802, 0.464884
8.196524, 8.735770, 2.735101, 0.467326
8.200175, 8.746772, 2.753013, 0.464070
8.178753, 8.757108, 2.760491, 0.462209
8.157080, 8.762096, 2.768747, 0.464651
8.086845, 8.774040, 2.786373, 0.463721
8.084599, 8.774480, 2.793919, 0.461395
8.093368, 8.781262, 2.806028, 0.463256
8.058750, 8.790385, 2.815166, 0.466628
8.044264, 8.795710, 2.821978, 0.462442
8.031459, 8.801849, 2.840082, 0.463837
7.967702, 8.803500, 2.847453, 0.468372
7.936325, 8.806303, 2.852665, 0.466628
7.922431, 8.807413, 2.863482, 0.465814
7.884825, 8.814735, 2.875632, 0.466977
7.889467, 8.817944, 2.892462, 0.468488
7.847200, 8.821571, 2.907869, 0.465930
7.843550, 8.823108, 2.907982, 0.465581
7.817927, 8.829704, 2.917769, 0.464651
7.793594, 8.831754, 2.923150, 0.466047
7.835341, 8.835979, 2.929996, 0.467093
7.834958, 8.839363, 2.938014, 0.464535
7.805468, 8.842254, 2.952431, 0.462209
7.871902, 8.845341, 2.958771, 0.465698
7.817267, 8.843029, 2.960117, 0.466860
7.828617, 8.839007, 2.964418, 0.466395
7.837583, 8.846624, 2.990903, 0.468721
7.804849, 8.852729, 2.996995, 0.470930
7.805401, 8.855324, 3.003779, 0.470698
7.848587, 8.855729, 3.011100, 0.468488
7.878824, 8.852883, 3.012992, 0.466512
7.859486, 8.849284, 3.021594, 0.468372
7.810265, 8.849539, 3.031630, 0.472558
7.828281, 8.850547, 3.033218, 0.469186
7.800284, 8.851249, 3.037754, 0.468837
7.810827, 8.854148, 3.037929, 0.471744
7.798594, 8.851233, 3.040180, 0.465930
7.821864, 8.850252, 3.043996, 0.466860
7.817165, 8.848592, 3.042601, 0.471744
7.783375, 8.849463, 3.042202, 0.470233
7.690769, 8.844261, 3.046265, 0.470581
7.662327, 8.842843, 3.050852, 0.471047
7.657647, 8.840000, 3.052957, 0.472209
7.653913, 8.837739, 3.045059, 0.470581
7.672863, 8.836696, 3.056652, 0.467791
7.687649, 8.841887, 3.069336, 0.466860
7.680913, 8.850024, 3.071236, 0.471512
7.638976, 8.849543, 3.075421, 0.473140
7.583781, 8.854131, 3.078576, 0.469302
7.591947, 8.859305, 3.084014, 0.469884
7.608187, 8.857939, 3.088402, 0.471047
